Symbol,NSE_Ticker,Traded_As,Series,Date,Prev_Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover_Lacs,No_of_Trades,Delivery_Qty,Delivery_Pct
THANGAMAYL,NSE:THANGAMAYL,THANGAMAYL,EQ,2026-08-20,5514.5,5521.5,5598.0,5440.0,5451.0,5457.0,5513.05,58274,3212.68,9510,33527.0,57.53
THANGAMAYL,NSE:THANGAMAYL,THANGAMAYL,EQ,2026-08-21,5457.0,5473.0,5575.0,5420.0,5493.0,5487.5,5499.58,94120,5176.2,17942,36559.0,38.84
VARROC,NSE:VARROC,VARROC,EQ,2025-08-21,553.2,553.2,558.2,549.2,552.0,551.0,554.22,58625,324.91,5315,29086.0,49.61
VARROC,NSE:VARROC,VARROC,EQ,2025-08-22,551.0,550.9,557.05,543.85,552.9,551.7,553.16,91344,505.28,5652,43050.0,47.13
VARROC,NSE:VARROC,VARROC,EQ,2025-08-25,551.7,558.0,558.6,547.0,548.4,549.4,552.26,38723,213.85,3256,19006.0,49.08
VARROC,NSE:VARROC,VARROC,EQ,2025-08-26,549.4,546.5,547.05,535.0,540.65,538.8,541.63,50493,273.49,6797,24824.0,49.16
VARROC,NSE:VARROC,VARROC,EQ,2025-08-28,538.8,535.0,548.35,533.4,539.95,540.65,541.86,53850,291.79,4475,21065.0,39.12
VARROC,NSE:VARROC,VARROC,EQ,2025-08-29,540.65,535.25,546.55,530.0,531.0,534.35,538.21,39956,215.05,3278,19895.0,49.79
VARROC,NSE:VARROC,VARROC,EQ,2025-09-01,534.35,531.0,562.0,531.0,559.0,558.8,553.83,197083,1091.51,11365,66759.0,33.87
VARROC,NSE:VARROC,VARROC,EQ,2025-09-02,558.8,559.4,570.05,555.05,565.95,564.9,564.6,135996,767.84,8608,55484.0,40.8
VARROC,NSE:VARROC,VARROC,EQ,2025-09-03,564.9,564.8,576.95,563.0,570.7,572.45,570.33,137478,784.08,7508,62596.0,45.53
VARROC,NSE:VARROC,VARROC,EQ,2025-09-04,572.45,575.0,576.7,558.2,558.2,561.1,565.93,102346,579.21,5661,67542.0,65.99
VARROC,NSE:VARROC,VARROC,EQ,2025-09-05,561.1,560.0,611.4,556.05,605.0,602.1,593.37,826640,4905.03,35990,275156.0,33.29
VARROC,NSE:VARROC,VARROC,EQ,2025-09-08,602.1,610.0,624.65,601.25,606.0,603.75,611.51,809721,4951.51,37254,396620.0,48.98
VARROC,NSE:VARROC,VARROC,EQ,2025-09-09,603.75,606.0,617.5,604.0,610.5,612.85,611.88,233316,1427.61,13102,85990.0,36.86
VARROC,NSE:VARROC,VARROC,EQ,2025-09-10,612.85,612.0,613.4,601.15,608.8,609.35,606.07,239946,1454.24,9618,167418.0,69.77
VARROC,NSE:VARROC,VARROC,EQ,2025-09-11,609.35,608.8,621.9,604.3,609.0,610.05,613.42,212440,1303.15,10096,115321.0,54.28
VARROC,NSE:VARROC,VARROC,EQ,2025-09-12,610.05,607.0,612.95,596.0,598.9,601.55,603.38,144056,869.2,9780,76827.0,53.33
VARROC,NSE:VARROC,VARROC,EQ,2025-09-15,601.55,600.0,630.0,592.6,624.85,622.25,618.37,643386,3978.48,27310,282391.0,43.89
VARROC,NSE:VARROC,VARROC,EQ,2025-09-16,622.25,628.4,645.0,622.1,631.0,631.15,634.95,755893,4799.55,31406,270871.0,35.83
VARROC,NSE:VARROC,VARROC,EQ,2025-09-17,631.15,640.0,647.3,630.3,643.75,642.45,639.93,343995,2201.33,19432,147472.0,42.87
VARROC,NSE:VARROC,VARROC,EQ,2025-09-18,642.45,645.0,646.8,620.15,629.0,628.95,627.38,760265,4769.75,15685,612849.0,80.61
VARROC,NSE:VARROC,VARROC,EQ,2025-09-19,628.95,626.0,641.5,625.0,633.0,633.0,628.71,921375,5792.79,26413,729138.0,79.14
VARROC,NSE:VARROC,VARROC,EQ,2025-09-22,633.0,631.0,647.4,627.05,640.0,640.15,638.19,258444,1649.38,14019,118938.0,46.02
VARROC,NSE:VARROC,VARROC,EQ,2025-09-23,640.15,645.0,664.15,632.15,638.8,638.2,649.08,533232,3461.09,30105,186697.0,35.01
VARROC,NSE:VARROC,VARROC,EQ,2025-09-24,638.2,638.8,654.25,630.0,643.0,646.05,643.56,232721,1497.69,14644,101614.0,43.66
VARROC,NSE:VARROC,VARROC,EQ,2025-09-25,646.05,646.45,646.45,630.0,633.0,632.8,636.89,152677,972.38,9895,74799.0,48.99
VARROC,NSE:VARROC,VARROC,EQ,2025-09-26,632.8,632.9,635.65,615.3,623.5,617.85,623.22,205875,1283.06,13366,102137.0,49.61
VARROC,NSE:VARROC,VARROC,EQ,2025-09-29,617.85,620.0,629.6,597.3,602.4,602.1,609.74,224022,1365.95,18128,117830.0,52.6
VARROC,NSE:VARROC,VARROC,EQ,2025-09-30,602.1,602.0,607.85,588.2,590.0,590.4,595.46,164716,980.81,14839,91921.0,55.81
VARROC,NSE:VARROC,VARROC,EQ,2025-10-01,590.4,592.0,615.0,588.1,610.85,610.15,605.08,111598,675.26,9075,38467.0,34.47
VARROC,NSE:VARROC,VARROC,EQ,2025-10-03,610.15,618.1,624.4,603.8,616.05,619.4,612.54,106046,649.58,7931,46644.0,43.98
VARROC,NSE:VARROC,VARROC,EQ,2025-10-06,619.4,618.95,618.95,606.15,612.9,612.0,611.08,90456,552.76,8224,39561.0,43.74
VARROC,NSE:VARROC,VARROC,EQ,2025-10-07,612.0,614.9,630.0,607.4,620.1,620.4,617.84,220862,1364.58,13151,111834.0,50.64
VARROC,NSE:VARROC,VARROC,EQ,2025-10-08,620.4,615.0,623.95,608.9,609.0,611.3,615.74,80128,493.38,7192,37421.0,46.7
VARROC,NSE:VARROC,VARROC,EQ,2025-10-09,611.3,611.95,618.7,593.35,599.0,598.3,602.64,140603,847.33,10958,50669.0,36.04
VARROC,NSE:VARROC,VARROC,EQ,2025-10-10,598.3,594.25,610.95,594.0,609.6,606.15,603.25,107994,651.48,7995,43791.0,40.55
VARROC,NSE:VARROC,VARROC,EQ,2025-10-13,606.15,604.95,611.95,592.6,603.2,607.45,603.39,147333,888.99,12422,77133.0,52.35
VARROC,NSE:VARROC,VARROC,EQ,2025-10-14,607.45,607.45,607.45,580.6,587.15,592.75,590.18,167073,986.02,13411,73603.0,44.05
VARROC,NSE:VARROC,VARROC,EQ,2025-10-15,592.75,589.7,603.0,583.7,600.0,598.65,593.37,144267,856.04,12235,68890.0,47.75
VARROC,NSE:VARROC,VARROC,EQ,2025-10-16,598.65,593.0,618.7,593.0,615.0,616.2,612.55,138261,846.92,10316,68913.0,49.84
VARROC,NSE:VARROC,VARROC,EQ,2025-10-17,616.2,616.9,618.5,608.05,618.5,614.55,612.89,119450,732.1,7267,56185.0,47.04
VARROC,NSE:VARROC,VARROC,EQ,2025-10-20,614.55,614.55,625.8,611.5,622.4,622.5,620.06,152054,942.82,10680,64583.0,42.47
VARROC,NSE:VARROC,VARROC,EQ,2025-10-21,622.5,630.0,633.8,623.0,626.8,624.75,627.57,49682,311.79,2925,29349.0,59.07
VARROC,NSE:VARROC,VARROC,EQ,2025-10-23,624.75,625.0,625.95,616.75,618.0,618.3,622.08,67432,419.48,5394,36553.0,54.21
VARROC,NSE:VARROC,VARROC,EQ,2025-10-24,618.3,616.0,618.25,606.75,607.45,607.45,610.28,57694,352.09,4551,30705.0,53.22
VARROC,NSE:VARROC,VARROC,EQ,2025-10-27,607.45,604.2,609.4,596.3,607.45,605.7,602.22,101932,613.85,7288,51022.0,50.05
VARROC,NSE:VARROC,VARROC,EQ,2025-10-28,605.7,609.0,617.0,602.0,607.0,607.45,610.04,79779,486.68,5988,30942.0,38.78
VARROC,NSE:VARROC,VARROC,EQ,2025-10-29,607.45,608.0,619.2,603.1,615.0,615.55,611.48,63486,388.21,5054,32766.0,51.61
VARROC,NSE:VARROC,VARROC,EQ,2025-10-30,615.55,615.0,623.75,609.75,612.7,612.75,616.41,95920,591.26,7260,49325.0,51.42
VARROC,NSE:VARROC,VARROC,EQ,2025-10-31,612.75,616.9,617.2,599.0,613.1,611.6,608.25,143246,871.29,8296,72949.0,50.93
VARROC,NSE:VARROC,VARROC,EQ,2025-11-03,611.6,613.0,624.9,607.55,621.5,623.05,618.78,114695,709.71,9202,59127.0,51.55
VARROC,NSE:VARROC,VARROC,EQ,2025-11-04,623.05,623.0,629.9,616.35,620.7,625.25,623.7,105437,657.61,7010,63903.0,60.61
VARROC,NSE:VARROC,VARROC,EQ,2025-11-06,625.25,623.45,631.95,611.85,626.8,625.05,624.47,204306,1275.82,11707,115383.0,56.48
VARROC,NSE:VARROC,VARROC,EQ,2025-11-07,625.05,632.0,649.7,612.0,645.0,640.85,631.6,280864,1773.92,16342,132065.0,47.02
VARROC,NSE:VARROC,VARROC,EQ,2025-11-10,640.85,646.0,656.0,633.0,641.5,647.3,646.32,376374,2432.58,20229,136963.0,36.39
VARROC,NSE:VARROC,VARROC,EQ,2025-11-11,647.3,647.0,650.05,638.0,643.0,645.0,643.93,146501,943.37,9274,74996.0,51.19
VARROC,NSE:VARROC,VARROC,EQ,2025-11-12,645.0,647.8,659.0,622.6,655.0,648.25,648.07,401046,2599.06,20032,152570.0,38.04
VARROC,NSE:VARROC,VARROC,EQ,2025-11-13,648.25,647.0,669.8,623.25,652.0,645.0,650.87,875880,5700.83,40420,348097.0,39.74
VARROC,NSE:VARROC,VARROC,EQ,2025-11-14,645.0,644.85,674.5,644.0,653.15,652.8,661.67,928874,6146.11,38244,308188.0,33.18
VARROC,NSE:VARROC,VARROC,EQ,2025-11-17,652.8,655.6,655.6,636.8,645.6,647.25,644.46,300339,1935.58,17230,149987.0,49.94
VARROC,NSE:VARROC,VARROC,EQ,2025-11-18,647.25,648.9,648.9,634.0,636.05,638.0,638.98,139659,892.4,8426,62720.0,44.91
VARROC,NSE:VARROC,VARROC,EQ,2025-11-19,638.0,636.7,655.0,633.0,638.7,641.2,644.83,294823,1901.12,16379,125185.0,42.46
VARROC,NSE:VARROC,VARROC,EQ,2025-11-20,641.2,641.2,671.0,638.7,670.0,668.85,658.06,797614,5248.75,19814,460873.0,57.78
VARROC,NSE:VARROC,VARROC,EQ,2025-11-21,668.85,668.9,670.0,645.8,650.0,657.15,658.6,1126348,7418.13,25081,839580.0,74.54
VARROC,NSE:VARROC,VARROC,EQ,2025-11-24,657.15,654.85,673.0,649.7,657.05,657.75,662.47,427364,2831.14,30264,147034.0,34.4
VARROC,NSE:VARROC,VARROC,EQ,2025-11-25,657.75,659.75,664.3,643.2,660.0,659.85,657.83,329965,2170.61,19477,142716.0,43.25
VARROC,NSE:VARROC,VARROC,EQ,2025-11-26,659.85,665.9,674.0,657.25,658.05,660.05,665.39,289181,1924.19,16014,110116.0,38.08
VARROC,NSE:VARROC,VARROC,EQ,2025-11-27,660.05,659.9,664.5,653.1,653.75,657.8,658.89,137844,908.24,8064,70421.0,51.09
VARROC,NSE:VARROC,VARROC,EQ,2025-11-28,657.8,657.35,665.0,652.55,658.95,659.4,659.3,586077,3864.03,13072,445359.0,75.99
VARROC,NSE:VARROC,VARROC,EQ,2025-12-01,659.4,664.9,694.7,660.0,669.8,669.95,679.39,1387481,9426.34,54646,427783.0,30.83
VARROC,NSE:VARROC,VARROC,EQ,2025-12-02,669.95,670.95,678.0,659.2,664.25,664.7,667.15,268622,1792.11,12874,116384.0,43.33
VARROC,NSE:VARROC,VARROC,EQ,2025-12-03,664.7,666.0,666.9,641.3,648.0,648.0,651.87,294755,1921.43,17719,147122.0,49.91
VARROC,NSE:VARROC,VARROC,EQ,2025-12-04,648.0,649.0,650.1,639.0,641.25,641.85,644.57,197854,1275.31,8763,105135.0,53.14
VARROC,NSE:VARROC,VARROC,EQ,2025-12-05,641.85,638.05,644.95,601.2,640.0,638.1,630.13,247418,1559.06,14232,105732.0,42.73
VARROC,NSE:VARROC,VARROC,EQ,2025-12-08,638.1,638.1,640.55,615.0,622.0,621.65,627.06,141241,885.66,11980,67541.0,47.82
VARROC,NSE:VARROC,VARROC,EQ,2025-12-09,621.65,618.0,643.35,610.4,640.95,637.7,628.83,204437,1285.57,14274,81548.0,39.89
VARROC,NSE:VARROC,VARROC,EQ,2025-12-10,637.7,641.0,648.15,626.3,632.0,632.25,636.93,105082,669.3,7039,46452.0,44.21
VARROC,NSE:VARROC,VARROC,EQ,2025-12-11,632.25,630.9,649.6,625.3,646.0,647.45,641.26,82910,531.67,7218,38741.0,46.73
VARROC,NSE:VARROC,VARROC,EQ,2025-12-12,647.45,645.85,652.4,639.0,652.0,650.15,646.56,99151,641.07,6511,45271.0,45.66
VARROC,NSE:VARROC,VARROC,EQ,2025-12-15,650.15,652.0,657.7,642.0,642.9,644.1,645.29,79268,511.51,5547,38832.0,48.99
VARROC,NSE:VARROC,VARROC,EQ,2025-12-16,644.1,649.0,649.0,624.5,638.0,632.0,634.03,127169,806.29,6492,68172.0,53.61
VARROC,NSE:VARROC,VARROC,EQ,2025-12-17,632.0,637.9,640.9,630.5,631.0,633.55,634.96,126344,802.24,6020,78377.0,62.03
VARROC,NSE:VARROC,VARROC,EQ,2025-12-18,633.55,625.0,631.35,620.1,630.0,629.05,626.44,173396,1086.22,9773,97429.0,56.19
VARROC,NSE:VARROC,VARROC,EQ,2025-12-19,629.05,628.0,641.0,628.0,636.0,635.0,634.97,146871,932.58,7250,95977.0,65.35
VARROC,NSE:VARROC,VARROC,EQ,2025-12-22,635.0,634.6,641.0,632.5,634.0,635.35,635.83,96520,613.7,7179,56233.0,58.26
VARROC,NSE:VARROC,VARROC,EQ,2025-12-23,635.35,635.05,638.0,627.2,629.15,630.75,630.67,120468,759.75,7918,66084.0,54.86
VARROC,NSE:VARROC,VARROC,EQ,2025-12-24,630.75,629.0,632.45,614.25,616.3,616.95,619.0,152993,947.03,9106,87902.0,57.45
VARROC,NSE:VARROC,VARROC,EQ,2025-12-26,616.95,614.8,614.8,599.2,607.0,606.1,606.09,153247,928.82,9897,89358.0,58.31
VARROC,NSE:VARROC,VARROC,EQ,2025-12-29,606.1,605.0,610.3,588.85,595.8,594.6,598.15,139658,835.36,8400,76942.0,55.09
VARROC,NSE:VARROC,VARROC,EQ,2025-12-30,594.6,592.05,596.8,586.5,589.4,588.7,590.5,70057,413.69,5391,33730.0,48.15
VARROC,NSE:VARROC,VARROC,EQ,2025-12-31,588.7,588.0,594.55,583.2,589.65,590.6,588.79,129475,762.33,7495,64606.0,49.9
VARROC,NSE:VARROC,VARROC,EQ,2026-01-01,590.6,590.6,610.0,589.65,606.0,607.35,601.76,132748,798.82,9760,39369.0,29.66
VARROC,NSE:VARROC,VARROC,EQ,2026-01-02,607.35,607.35,621.5,602.15,610.05,610.8,610.94,183018,1118.14,9336,80428.0,43.95
VARROC,NSE:VARROC,VARROC,EQ,2026-01-05,610.8,605.05,632.1,605.05,626.5,626.9,621.98,180160,1120.55,12727,73168.0,40.61
VARROC,NSE:VARROC,VARROC,EQ,2026-01-06,626.9,626.5,626.5,613.6,615.3,617.1,618.4,80796,499.64,7234,38909.0,48.16
VARROC,NSE:VARROC,VARROC,EQ,2026-01-07,617.1,615.6,615.65,601.6,602.0,602.2,604.94,124342,752.19,7313,77450.0,62.29
VARROC,NSE:VARROC,VARROC,EQ,2026-01-08,602.2,605.0,607.15,593.05,595.45,596.9,600.86,312900,1880.09,8227,244328.0,78.09
VARROC,NSE:VARROC,VARROC,EQ,2026-01-09,596.9,605.0,605.0,575.4,585.6,582.0,584.76,124686,729.12,9465,69003.0,55.34
VARROC,NSE:VARROC,VARROC,EQ,2026-01-12,582.0,578.65,583.8,561.5,583.0,571.85,570.69,141980,810.27,10021,77134.0,54.33
VARROC,NSE:VARROC,VARROC,EQ,2026-01-13,571.85,570.6,580.7,559.2,567.7,563.4,569.01,171833,977.75,11444,109810.0,63.91
VARROC,NSE:VARROC,VARROC,EQ,2026-01-14,563.4,568.5,571.0,562.25,567.2,566.7,566.92,102228,579.55,9256,60457.0,59.14
VARROC,NSE:VARROC,VARROC,EQ,2026-01-16,566.7,569.95,571.2,557.05,561.7,561.7,564.0,89783,506.37,8515,44460.0,49.52
VARROC,NSE:VARROC,VARROC,EQ,2026-01-19,561.7,558.0,559.15,548.1,552.6,553.75,553.54,89497,495.4,8406,52133.0,58.25
VARROC,NSE:VARROC,VARROC,EQ,2026-01-20,553.75,554.15,554.4,528.0,535.0,532.65,540.58,109069,589.61,11089,42925.0,39.36
VARROC,NSE:VARROC,VARROC,EQ,2026-01-21,532.65,532.0,547.35,516.6,542.0,543.85,533.37,318523,1698.9,14715,199674.0,62.69
VARROC,NSE:VARROC,VARROC,EQ,2026-01-22,543.85,550.0,565.6,544.8,564.9,563.15,556.34,79642,443.08,6904,42112.0,52.88
VARROC,NSE:VARROC,VARROC,EQ,2026-01-23,563.15,561.75,561.75,545.55,551.0,552.85,553.23,52887,292.59,6207,24645.0,46.6
VARROC,NSE:VARROC,VARROC,EQ,2026-01-27,552.85,555.0,559.0,536.1,551.9,551.25,545.71,93819,511.98,6689,43014.0,45.85
VARROC,NSE:VARROC,VARROC,EQ,2026-01-28,551.25,555.0,562.7,544.1,560.0,557.55,552.46,51123,282.44,4261,24614.0,48.15
VARROC,NSE:VARROC,VARROC,EQ,2026-01-29,557.55,563.0,563.0,536.8,549.85,549.25,546.27,89878,490.98,7198,40970.0,45.58
VARROC,NSE:VARROC,VARROC,EQ,2026-01-30,549.25,547.85,581.8,542.95,570.65,576.9,571.25,141461,808.09,9806,65027.0,45.97
VARROC,NSE:VARROC,VARROC,EQ,2026-02-01,576.9,571.9,579.0,555.2,563.3,571.7,567.45,30876,175.21,3142,10756.0,34.84
VARROC,NSE:VARROC,VARROC,EQ,2026-02-02,571.7,561.7,577.55,555.1,577.0,569.25,565.07,124764,705.01,7572,51524.0,41.3
VARROC,NSE:VARROC,VARROC,EQ,2026-02-03,569.25,594.0,594.05,575.0,580.0,579.3,580.67,187127,1086.6,9973,100392.0,53.65
VARROC,NSE:VARROC,VARROC,EQ,2026-02-04,579.3,594.8,630.0,582.0,615.0,613.9,611.53,518405,3170.22,24908,123233.0,23.77
VARROC,NSE:VARROC,VARROC,EQ,2026-02-05,613.9,610.85,619.5,576.0,579.0,582.1,591.01,346911,2050.29,16029,103477.0,29.83
VARROC,NSE:VARROC,VARROC,EQ,2026-02-06,582.1,576.0,590.55,563.7,574.6,573.45,576.0,244077,1405.89,16756,81759.0,33.5
VARROC,NSE:VARROC,VARROC,EQ,2026-02-09,573.45,575.4,580.0,554.0,554.0,556.55,561.22,230979,1296.3,11827,119273.0,51.64
VARROC,NSE:VARROC,VARROC,EQ,2026-02-10,556.55,557.0,566.35,552.0,553.05,554.35,558.89,91525,511.53,6740,38369.0,41.92
VARROC,NSE:VARROC,VARROC,EQ,2026-02-11,554.35,556.8,582.25,553.25,572.45,574.75,569.15,708885,4034.65,21089,396553.0,55.94
VARROC,NSE:VARROC,VARROC,EQ,2026-02-12,574.75,575.3,577.45,566.5,572.0,574.0,572.57,81435,466.27,6169,39031.0,47.93
VARROC,NSE:VARROC,VARROC,EQ,2026-02-13,574.0,572.0,572.0,555.0,558.6,557.75,563.92,228319,1287.53,12960,142440.0,62.39
VARROC,NSE:VARROC,VARROC,EQ,2026-02-16,557.75,556.3,570.5,552.0,561.15,562.3,563.97,95744,539.97,9902,37858.0,39.54
VARROC,NSE:VARROC,VARROC,EQ,2026-02-17,562.3,562.0,568.0,554.65,558.15,559.5,560.24,59437,332.99,6606,33885.0,57.01
VARROC,NSE:VARROC,VARROC,EQ,2026-02-18,559.5,559.5,569.4,558.9,569.1,567.45,564.64,59254,334.57,3754,28285.0,47.74
VARROC,NSE:VARROC,VARROC,EQ,2026-02-19,567.45,567.45,578.05,552.5,553.45,556.65,561.42,113736,638.53,5108,67001.0,58.91
VARROC,NSE:VARROC,VARROC,EQ,2026-02-20,556.65,556.65,556.65,542.2,544.45,545.9,547.27,115814,633.82,6333,64057.0,55.31
VARROC,NSE:VARROC,VARROC,EQ,2026-02-23,545.9,549.9,557.0,544.0,545.95,551.85,550.28,63493,349.39,4931,25949.0,40.87
VARROC,NSE:VARROC,VARROC,EQ,2026-02-24,551.85,549.1,549.2,535.4,547.9,546.0,542.62,60864,330.26,4475,32357.0,53.16
VARROC,NSE:VARROC,VARROC,EQ,2026-02-25,546.0,547.0,553.25,542.3,552.95,551.2,549.46,57924,318.27,3967,30292.0,52.3
VARROC,NSE:VARROC,VARROC,EQ,2026-02-26,551.2,552.55,556.7,546.75,553.0,549.7,551.91,60368,333.18,6006,30106.0,49.87
VARROC,NSE:VARROC,VARROC,EQ,2026-02-27,549.7,550.0,554.7,532.8,539.0,540.95,538.06,228405,1228.95,6889,162125.0,70.98
VARROC,NSE:VARROC,VARROC,EQ,2026-03-02,540.95,511.15,540.2,511.15,528.35,525.25,527.98,116074,612.84,8746,53369.0,45.98
VARROC,NSE:VARROC,VARROC,EQ,2026-03-04,525.25,523.0,524.5,511.1,512.0,514.7,515.93,166130,857.11,12739,111269.0,66.98
VARROC,NSE:VARROC,VARROC,EQ,2026-03-05,514.7,520.0,524.95,505.0,508.5,510.15,511.26,173622,887.66,12939,119972.0,69.1
VARROC,NSE:VARROC,VARROC,EQ,2026-03-06,510.15,509.7,518.7,506.2,514.0,514.65,513.39,56622,290.69,5343,25838.0,45.63
VARROC,NSE:VARROC,VARROC,EQ,2026-03-09,514.65,510.0,513.3,473.0,484.05,483.5,479.66,674451,3235.05,27879,385990.0,57.23
VARROC,NSE:VARROC,VARROC,EQ,2026-03-10,483.5,487.8,502.45,487.8,496.0,497.95,497.46,162554,808.65,11025,79274.0,48.77
VARROC,NSE:VARROC,VARROC,EQ,2026-03-11,497.95,497.95,505.65,488.35,490.0,494.35,494.78,137282,679.25,8886,86245.0,62.82
VARROC,NSE:VARROC,VARROC,EQ,2026-03-12,494.35,504.9,504.9,480.0,495.05,495.35,490.43,90723,444.93,7158,41357.0,45.59
VARROC,NSE:VARROC,VARROC,EQ,2026-03-13,495.35,492.55,492.55,471.25,479.0,480.75,479.03,259934,1245.17,18710,148202.0,57.02
VARROC,NSE:VARROC,VARROC,EQ,2026-03-16,480.75,475.0,482.6,467.0,475.1,478.85,475.84,102863,489.47,8489,50450.0,49.05
VARROC,NSE:VARROC,VARROC,EQ,2026-03-17,478.85,480.0,498.4,476.1,493.4,494.25,487.67,151580,739.22,11875,79481.0,52.44
VARROC,NSE:VARROC,VARROC,EQ,2026-03-18,494.25,499.2,535.85,493.85,521.0,524.3,518.34,259285,1343.97,15188,103667.0,39.98
VARROC,NSE:VARROC,VARROC,EQ,2026-03-19,524.3,518.0,522.6,502.0,504.5,503.65,513.27,87778,450.54,6911,35689.0,40.66
VARROC,NSE:VARROC,VARROC,EQ,2026-03-20,503.65,506.0,512.0,495.05,497.9,498.2,502.11,107738,540.96,5168,65897.0,61.16
VARROC,NSE:VARROC,VARROC,EQ,2026-03-23,498.2,494.0,494.3,472.25,475.9,475.4,480.97,205507,988.44,10686,119331.0,58.07
VARROC,NSE:VARROC,VARROC,EQ,2026-03-24,475.4,485.0,496.35,475.45,491.0,489.2,487.55,116267,566.86,7323,53217.0,45.77
VARROC,NSE:VARROC,VARROC,EQ,2026-03-25,489.2,491.65,509.0,489.55,493.4,493.4,496.25,617891,3066.3,20086,424110.0,68.64
VARROC,NSE:VARROC,VARROC,EQ,2026-03-27,493.4,495.0,497.0,479.9,485.0,487.6,488.38,188652,921.34,11868,107709.0,57.09
VARROC,NSE:VARROC,VARROC,EQ,2026-03-30,487.6,484.5,484.5,462.0,465.5,467.4,473.67,228844,1083.96,20096,124432.0,54.37
VARROC,NSE:VARROC,VARROC,EQ,2026-04-01,467.4,479.9,489.0,473.5,480.0,478.35,480.47,179124,860.64,8965,85602.0,47.79
VARROC,NSE:VARROC,VARROC,EQ,2026-04-02,478.35,470.05,492.85,464.3,487.35,490.0,479.56,106021,508.44,6525,49190.0,46.4
VARROC,NSE:VARROC,VARROC,EQ,2026-04-06,490.0,489.2,492.45,476.2,479.55,479.4,481.76,249905,1203.95,6642,146416.0,58.59
VARROC,NSE:VARROC,VARROC,EQ,2026-04-07,479.4,479.0,479.4,468.45,473.5,473.15,471.88,360828,1702.69,13785,221389.0,61.36
VARROC,NSE:VARROC,VARROC,EQ,2026-04-08,473.15,491.0,514.0,485.6,501.0,500.4,502.36,338209,1699.02,14963,148020.0,43.77
VARROC,NSE:VARROC,VARROC,EQ,2026-04-09,500.4,493.3,512.7,493.3,498.0,499.7,503.41,103544,521.25,5205,40216.0,38.84
VARROC,NSE:VARROC,VARROC,EQ,2026-04-10,499.7,508.0,529.7,502.95,523.0,526.35,521.09,222556,1159.71,10121,100032.0,44.95
VARROC,NSE:VARROC,VARROC,EQ,2026-04-13,526.35,517.7,524.65,507.6,519.4,518.35,517.81,121782,630.6,6177,47406.0,38.93
VARROC,NSE:VARROC,VARROC,EQ,2026-04-15,518.35,526.0,541.2,523.25,537.9,539.55,535.8,150770,807.83,7368,91803.0,60.89
VARROC,NSE:VARROC,VARROC,EQ,2026-04-16,539.55,542.0,543.1,527.4,533.75,533.45,532.36,104642,557.07,6308,48521.0,46.37
VARROC,NSE:VARROC,VARROC,EQ,2026-04-17,533.45,534.0,545.9,530.5,538.9,539.2,542.53,272008,1475.71,7999,215523.0,79.23
VARROC,NSE:VARROC,VARROC,EQ,2026-04-20,539.2,539.0,539.0,524.0,524.0,526.15,529.85,46921,248.61,3466,23838.0,50.8
VARROC,NSE:VARROC,VARROC,EQ,2026-04-21,526.15,534.95,534.95,525.05,527.5,527.65,529.67,39895,211.31,3168,17957.0,45.01
VARROC,NSE:VARROC,VARROC,EQ,2026-04-22,527.65,527.0,538.0,527.0,532.5,533.8,534.0,45780,244.47,4155,19193.0,41.92
VARROC,NSE:VARROC,VARROC,EQ,2026-04-23,533.8,533.8,533.8,511.1,512.0,514.4,519.36,99991,519.31,5547,51126.0,51.13
VARROC,NSE:VARROC,VARROC,EQ,2026-04-24,514.4,518.7,520.0,501.3,506.0,512.25,508.08,94802,481.67,8811,38362.0,40.47
VARROC,NSE:VARROC,VARROC,EQ,2026-04-27,512.25,511.2,524.05,504.05,521.0,521.35,515.77,122485,631.74,9179,57187.0,46.69
VARROC,NSE:VARROC,VARROC,EQ,2026-04-28,521.35,521.3,524.75,513.0,513.0,515.15,518.06,57519,297.98,4469,30053.0,52.25
VARROC,NSE:VARROC,VARROC,EQ,2026-04-29,515.15,517.5,524.7,516.05,519.05,520.5,520.47,61290,319.0,3982,32164.0,52.48
VARROC,NSE:VARROC,VARROC,EQ,2026-04-30,520.5,513.1,536.75,513.1,529.85,533.8,530.14,115160,610.51,5491,71213.0,61.84
VARROC,NSE:VARROC,VARROC,EQ,2026-05-04,533.8,533.8,553.8,528.9,547.8,549.25,546.05,181164,989.25,8526,91988.0,50.78
VARROC,NSE:VARROC,VARROC,EQ,2026-05-05,549.25,546.55,546.95,536.1,536.25,538.25,539.83,62300,336.31,4638,30017.0,48.18
VARROC,NSE:VARROC,VARROC,EQ,2026-05-06,538.25,542.8,545.95,535.5,541.55,543.75,540.97,64500,348.93,3996,32318.0,50.11
VARROC,NSE:VARROC,VARROC,EQ,2026-05-07,543.75,551.85,572.0,546.65,569.9,565.0,564.49,270266,1525.61,15738,103286.0,38.22
VARROC,NSE:VARROC,VARROC,EQ,2026-05-08,565.0,568.0,571.45,556.55,561.8,559.85,563.39,75864,427.41,4968,37166.0,48.99
VARROC,NSE:VARROC,VARROC,EQ,2026-05-11,559.85,550.0,563.9,548.55,556.7,555.9,556.85,55241,307.61,3600,26525.0,48.02
VARROC,NSE:VARROC,VARROC,EQ,2026-05-12,555.9,553.0,567.15,550.3,555.3,555.15,557.71,126774,707.03,5837,69654.0,54.94
