symbol,segment,entry_date,entry,cause_gain,cause_bars,cons_bars,cons_dd,lf_ratio,base_num,undercut10,undercut20,undercut50,prior_narrow,relvol_entry,turn20_cr,adr20,purple_red_10d,shallow,mfe,mae,reached_10,dip_before_10,reached_20,dip_before_20,giveback_after_10,r_2,days_2,hit2_2,r_3,days_3,hit2_3,r_5,days_5,hit2_5,r_8,days_8,hit2_8,breadth,idx_above20,year,undercut_rule_ok,liquid_25cr,fast_adr,lf_expanded,early_base,relvol_confirm,clean_cq
AUBANK,midcap,2020-03-02,587.0641444890908,0.5692408530464415,50,7,0.15357134952871443,2.211495530371925,4,True,True,False,True,1.5158246893735121,73.91508570938966,4.692563818964665,False,True,0.03220333934358299,-0.6240678098012431,False,-0.6240678098012431,False,-0.6240678098012431,False,-1.0,0,False,-1.0,0,False,-0.9999999999999997,4,False,-0.9999999999999999,4,False,0.09750567,False,2020,True,True,True,True,False,True,True
AUBANK,midcap,2020-10-19,367.53693761311166,0.2694989593568238,10,6,0.0864094877222592,0.7604385471500785,1,True,False,False,True,1.5445478940932431,31.86211035659424,4.6424896618355325,False,True,0.2798647106219294,-0.017123457994705382,True,-0.017123457994705382,True,-0.017123457994705382,False,2.311902159525573,2,True,2.0603495356019628,6,True,3.333333333333333,22,True,2.1661029609247056,29,True,0.44444445,True,2020,True,True,True,False,True,True,True
AUBANK,midcap,2024-01-17,779.7040284737394,0.2902917471409754,48,6,0.08507498680733239,1.494859038693244,2,True,True,True,True,2.3090902116747176,165.40801667380828,3.0695838816512935,False,True,0.002621707981602217,-0.2781046745088577,False,-0.2781046745088577,False,-0.2781046745088577,False,-1.0,0,False,-1.0,0,False,-0.9999999999999988,1,False,-0.9999999999999997,3,False,0.5942549,True,2024,True,True,False,True,True,True,True
ABBOTINDIA,midcap,2018-04-23,5605.280093163901,0.2769002982162838,45,5,0.08818393828059468,1.1401969311726412,3,True,False,False,True,2.826023263309015,3.302055286884766,3.2534526093138685,False,True,0.1833383778618356,-0.022592803408934214,True,-0.022592803408934214,False,-0.022592803408934214,False,-1.1296401704467107,7,False,3.333333333333333,15,True,2.1663092494026848,16,True,2.2793598226567453,60,True,0.72195125,True,2018,True,False,False,False,False,True,True
ABBOTINDIA,midcap,2019-10-14,10136.635718989655,0.3746975265234658,41,6,0.061780949779415395,3.61748057232683,2,True,False,False,True,1.3061215281824916,12.243750020004883,2.961483256849599,False,True,0.18121479468268586,-0.06317462810894692,True,-0.06317462810894692,False,-0.06317462810894692,False,-1.0000000000000036,1,False,-1.0000000000000007,4,False,-0.9999999999999982,5,False,1.9218768709671785,60,True,0.34553775,False,2019,True,False,False,True,True,True,True
ATGL,midcap,2022-12-16,3590.5749325214083,0.27661721602015077,44,7,0.08563127444138907,0.5991047909370881,7,True,True,True,True,1.264388274843577,90.02666411105591,3.659958559018438,False,True,0.11250178640707253,-0.6682936911762184,True,-0.13778326380400352,False,-0.6682936911762184,True,-1.0,0,False,-1.0000000000000004,3,False,-1.0000000000000013,4,False,-0.9999999999999994,5,False,0.44827586,False,2022,True,True,True,False,False,True,True
AJANTPHARM,midcap,2015-03-02,675.1040308637159,0.2805823828978109,36,8,0.06385951735239781,1.3260790560777884,1,True,False,False,True,1.2534746069758225,13.84636923401001,3.6199397268105873,False,True,0.3160477328893956,-0.028918263279409273,True,-0.0003570098962587531,True,-0.0003570098962587531,False,3.333333333333333,1,True,3.333333333333333,7,True,2.568486969351862,8,True,0.6666666666666666,13,True,0.57020056,True,2015,True,False,True,True,True,True,True
AJANTPHARM,midcap,2018-01-16,930.0419238745316,0.3594695150008351,52,6,0.0349502549964803,2.158063049717864,1,True,False,False,True,2.2774643641208896,28.221514356329347,2.414417892591687,False,True,0.050759273849810826,-0.18567804983204705,False,-0.18567804983204705,False,-0.18567804983204705,False,-0.9999999999999973,1,False,-0.9999999999999994,7,False,-1.000000000000001,8,False,-1.0000000000000004,11,False,0.52130324,False,2018,True,True,False,True,True,True,True
ALKEM,midcap,2020-09-18,2689.9272503678435,0.30100010691549683,60,5,0.052241513360316794,1.0479235225124957,5,True,True,False,True,1.4601597725342745,47.214377315546876,2.823894553812256,False,True,0.04654980104895201,-0.10204915425400651,False,-0.10204915425400651,False,-0.10204915425400651,False,-1.0000000000000024,2,False,-0.9999999999999997,2,False,-1.0000000000000009,4,False,-1.0000000000000004,23,False,0.5685393,True,2020,True,True,False,False,False,True,True
APARINDS,midcap,2021-09-06,626.3928165173587,0.4089767952854739,49,5,0.09049796337414118,1.7192711371846647,6,True,False,False,True,1.2994107438002285,8.817742844629212,4.74116615184887,False,True,0.14492635395059716,-0.10832881801172067,True,-0.10832881801172067,False,-0.10832881801172067,False,-1.0,0,False,0.6666666666666666,8,True,-1.0000000000000009,9,False,-0.999999999999999,9,False,0.7058824,True,2021,True,False,True,True,False,True,True
APARINDS,midcap,2023-11-28,5621.956520887311,0.31877724986973344,16,5,0.09503399882183361,0.9181829593749586,6,True,False,False,True,1.2512689137838717,62.84934775723388,4.057058002522846,False,True,0.07785587062045196,-0.09472752631145553,False,-0.09472752631145553,False,-0.09472752631145553,False,-1.0,0,False,-1.0,0,False,-0.9999999999999992,4,False,-0.9999999999999991,38,False,0.74545455,True,2023,True,True,True,False,False,True,True
AUROPHARMA,midcap,2017-09-12,713.2894393710737,0.3322747778994948,60,6,0.06122975400183961,0.7996713071447379,2,True,False,False,True,1.2775216813851318,150.50609519461364,2.9938428467705958,False,True,0.0821525243298249,-0.11089584007875897,False,-0.11089584007875897,False,-0.11089584007875897,False,-0.9999999999999988,8,False,-1.0000000000000016,8,False,-1.0000000000000002,9,False,-1.0000000000000007,11,False,0.80818415,True,2017,True,True,False,False,True,True,True
AUROPHARMA,midcap,2023-11-30,1026.5595031707526,0.30076024129421053,53,5,0.04593563949786006,1.4371779779558689,3,True,False,False,True,1.2330695828494156,235.17999450651274,3.0147080913092705,False,True,0.14071139768111407,-0.03449947223518579,True,-0.03449947223518579,False,-0.03449947223518579,False,-0.9999999999999979,4,False,-0.9999999999999999,7,False,0.6666666666666666,44,True,0.18423425588262932,60,False,0.77938515,True,2023,True,True,False,True,False,True,True
BSE,midcap,2020-12-03,57.985691873684246,0.2618026055327698,13,7,0.07389469569364882,1.8366925382051127,2,True,False,False,True,1.292217742355805,18.574629096749323,3.5780826339945193,False,True,0.18079854687076446,-0.012561685462799788,True,-0.012561685462799788,False,-0.012561685462799788,False,3.333333333333333,4,True,3.333333333333333,5,True,2.1024385579055354,12,True,0.9642594953682364,60,True,0.9470199,True,2020,True,False,True,True,True,True,True
BALKRISIND,midcap,2015-05-12,348.10031053665824,0.36029434245382386,41,6,0.08624990737343186,2.154914816073271,1,True,True,False,True,1.351262347857979,6.947684204867554,4.173819065253922,False,True,0.00954476818381389,-0.10395430198894895,False,-0.10395430198894895,False,-0.10395430198894895,False,-0.9999999999999959,1,False,-0.9999999999999987,1,False,-1.0000000000000009,2,False,-1.0,11,False,0.21022727,False,2015,True,False,True,True,True,True,True
BALKRISIND,midcap,2018-08-28,1255.505181875225,0.42387082679683896,35,6,0.0964235795729933,2.4957326756701503,3,True,False,False,True,2.3813587275881756,94.85071990232423,3.816151428132133,False,True,0.0742370529385108,-0.30060613572775674,False,-0.30060613572775674,False,-0.30060613572775674,False,2.2372842156418473,3,True,0.6666666666666666,3,True,-0.9999999999999988,4,False,-0.9999999999999999,5,False,0.5169082,True,2018,True,True,True,True,False,True,True
BALKRISIND,midcap,2021-06-24,2133.785954037563,0.5182179083250371,59,5,0.056390978110512746,0.8713855681539091,4,True,True,False,True,1.2827670365319421,84.5254195273706,2.47121834792722,False,True,0.15255951030736292,-0.010561035436915112,True,-0.010561035436915112,False,-0.010561035436915112,True,2.37997581693891,18,True,3.333333333333333,27,True,2.0170634020490867,31,True,1.7979856459612524,60,False,0.5277778,False,2021,True,True,False,False,False,True,True
BALKRISIND,midcap,2025-05-19,2705.4989602151777,0.30921679057121954,20,6,0.04844726936382249,0.8700401009233955,1,True,False,False,True,2.1352229594674657,54.04190912611328,2.8712868820130844,False,True,0.013196547682511328,-0.12646626663447502,False,-0.12646626663447502,False,-0.12646626663447502,False,-1.000000000000003,1,False,-1.0000000000000004,1,False,-1.9648091978246611,5,False,-1.2280057486404132,5,False,0.865894,True,2025,True,True,False,False,True,True,True
BERGEPAINT,midcap,2026-06-29,538.6500244140625,0.3865973508488787,60,6,0.08343757582366651,1.9691444182186906,1,True,True,False,True,1.5472534779450247,42.05856071671387,3.367379667185592,False,True,0.0023206162505231553,-0.10080760391613053,False,-0.10080760391613053,False,-0.10080760391613053,False,-1.0,0,False,-1.0,0,False,-0.9999999999999991,1,False,-1.0000000000000004,7,False,0.5562914,True,2026,True,True,False,True,True,True,True
BDL,midcap,2019-06-11,132.85734346994377,0.41746845469993876,58,9,0.17424474690503156,1.1747754540492645,2,True,True,True,True,1.72474700247283,1.6032062093201447,5.208472213812749,False,True,0.17747417405613097,-0.03924943920077695,True,-0.03924943920077695,False,-0.03924943920077695,True,-1.0,0,False,-1.0,0,False,0.6666633303838823,10,True,0.6666666666666666,20,True,0.54672897,True,2019,True,False,True,False,True,True,True
BDL,midcap,2022-02-14,221.97471054300414,0.44945945933542975,47,7,0.1870222288733483,2.8255079554531655,3,True,True,False,True,2.5597638853995055,37.087160884490814,5.443971776705394,False,True,0.7219313234412268,-0.10678863852449294,True,-0.10678863852449294,True,-0.10678863852449294,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,-1.0,8,False,0.08249497,False,2022,True,True,True,True,False,True,True
BDL,midcap,2023-06-15,556.426957121353,0.38474656501119053,46,6,0.09852024705623441,1.10572466695964,4,True,True,False,True,1.2704011206867936,70.71839758789123,4.097606749787959,False,True,0.13212554936174392,-0.058378059213698985,True,-0.01864726712293563,False,-0.058378059213698985,True,2.6262850164257365,3,True,2.0841900109504916,4,True,0.6666666666666666,6,True,0.49054292128144966,60,False,0.7981132,True,2023,True,True,True,False,False,True,True
BHARATFORG,midcap,2023-08-09,897.3121163369278,0.25439610297466064,51,6,0.05446023533000721,0.9968279320617766,3,True,True,False,True,4.682314121020895,92.82946551381927,2.054419918173651,False,True,0.2575856650987449,-0.02815216897799455,True,-0.02815216897799455,True,-0.02815216897799455,False,-1.0,0,False,3.333333333333333,10,True,3.333333333333333,26,True,2.314327532674542,60,True,0.7078652,True,2023,True,True,False,False,False,True,True
BHEL,midcap,2018-01-22,91.34455599984021,0.26240289448640186,60,6,0.0946970892461293,2.604073446338295,2,True,True,False,True,1.7656132950700503,98.66076202315286,3.011423410319527,False,True,0.09705285909758388,-0.1679944618873358,False,-0.1679944618873358,False,-0.1679944618873358,False,2.615176339747852,2,True,2.078365101084266,4,True,-1.0000000000000002,8,False,-1.0000000000000004,9,False,0.4425,False,2018,True,True,False,True,True,True,True
BHEL,midcap,2026-06-29,401.4051593454853,0.7715433685680266,53,6,0.07045081803864872,1.8464841365356313,4,True,True,False,True,3.606560241032491,424.3457226178302,3.4485375877687727,False,True,0.11234245401340748,-0.07673210240741934,True,-0.07673210240741934,False,-0.07673210240741934,False,-1.0,0,False,-1.0000000000000009,4,False,-0.9999999999999988,6,False,0.6413358228907612,14,False,0.5562914,True,2026,True,True,False,True,False,True,True
BLUESTARCO,midcap,2017-11-10,315.28067268409086,0.3320967752625179,53,8,0.19360705369727915,0.6656761784381923,3,True,True,True,True,1.673280301212602,4.520560147811279,3.5927654405685683,False,True,0.2244301785735645,-0.04032717448541634,True,-0.04032717448541634,True,-0.04032717448541634,False,-1.0,0,False,-1.0000000000000027,10,False,2.4962011904904298,46,True,0.6666666666666666,60,True,0.5427136,True,2017,True,False,True,False,False,True,True
BLUESTARCO,midcap,2019-04-10,324.83795292123637,0.2880357502227222,27,6,0.0657145517570421,0.636020184018377,2,True,True,False,True,1.4507266744361418,3.5509500496694946,2.633125365583846,False,True,0.19015402059702868,-0.06988618720985951,True,-0.06988618720985951,False,-0.06988618720985951,False,-1.0000000000000024,3,False,-0.9999999999999997,3,False,-1.0000000000000007,5,False,1.1254987074460303,60,True,0.46335697,True,2019,True,False,False,False,True,True,True
CRISIL,midcap,2020-07-21,1603.125476545559,0.33908472870984596,60,6,0.060590078686994064,0.7192169726715583,1,True,False,False,True,1.7466035837670704,4.2474710202709955,3.349681835526476,False,True,0.09768992131140486,-0.10475096999134403,False,-0.10475096999134403,False,-0.10475096999134403,False,-1.0,0,False,-1.0000000000000002,1,False,-1.0000000000000009,8,False,-1.0000000000000007,9,False,0.5968468,True,2020,True,False,False,False,True,True,True
COCHINSHIP,midcap,2021-06-25,185.41314363739318,0.27430254251254427,38,7,0.07789805213111489,4.590532936532912,3,True,False,False,True,1.4604304052402302,28.8979511999086,3.345200470157023,False,True,0.024213152812734062,-0.16440676738034765,False,-0.16440676738034765,False,-0.16440676738034765,False,-1.0,0,False,-1.0,0,False,-1.0000000000000007,2,False,-1.0000000000000007,17,False,0.56837606,True,2021,True,True,False,True,False,True,True
COROMANDEL,midcap,2017-04-28,325.6785938444843,0.25632226324458474,12,5,0.10376631756029475,1.8603737756566097,7,True,False,False,True,1.7249552766631386,11.333847032084961,3.885921986664446,False,True,0.21668949174075958,-0.05595093534153828,True,-0.05595093534153828,True,-0.05595093534153828,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,2.65932458343636,60,True,0.68586385,True,2017,True,False,True,True,False,True,True
COROMANDEL,midcap,2019-11-11,440.66481720315534,0.48247200627869935,50,6,0.08597203758413519,1.0909546360371207,3,True,False,False,True,1.2037622850563607,9.716059166130371,3.3451091998611493,False,True,0.14588631199663027,-0.03375516162350911,True,-0.03375516162350911,False,-0.03375516162350911,False,-1.000000000000003,7,False,-0.9999999999999987,8,False,3.333333333333333,46,True,2.947872824985696,60,True,0.60502285,True,2019,True,False,False,False,False,True,True
DABUR,midcap,2018-06-11,348.36361137040166,0.25757362772716585,47,6,0.0433342595655658,0.7043449850818314,1,True,True,False,True,1.307579540079871,53.05534438371109,2.305743096538093,False,True,0.1707740934857478,-0.03358601569773967,True,-0.03358601569773967,False,-0.03358601569773967,False,-1.0000000000000018,19,False,-0.9999999999999991,25,False,3.333333333333333,51,True,2.5329931388517943,60,True,0.459854,True,2018,True,True,False,False,True,True,True
DALBHARAT,midcap,2025-05-06,1949.0055041958965,0.26114934810856294,27,6,0.0419493680376245,2.4723787710156646,1,True,False,False,True,1.3760649742879103,92.20741464263976,3.057372819156116,False,True,0.1361381392232619,-0.030816932855298962,True,-0.030816932855298962,False,-0.030816932855298962,False,-0.9999999999999994,3,False,-1.0000000000000016,3,False,2.4843850958820424,60,True,1.6888147031858867,60,True,0.39403972,True,2025,True,True,False,True,True,True,True
DIXON,midcap,2021-03-09,3911.4756047067453,0.8135778858379332,59,8,0.08303751759551747,2.6444357981384936,7,True,True,False,True,1.489680854245805,129.07072238979492,4.703387449348402,False,True,0.13716834321882287,-0.14664549313448283,True,-0.020408163265306034,False,-0.14664549313448283,True,-1.0,0,False,2.076532118345658,5,True,0.6666666666666666,9,True,-0.9999999999999994,11,False,0.6427015,True,2021,True,True,True,True,False,True,True
ENDURANCE,midcap,2017-05-22,777.7668668470473,0.3111129090150899,60,5,0.04789152020849696,0.612210278197573,1,True,True,False,True,2.6288297649857526,4.4214084637081905,2.791850140176857,False,True,0.17887690605372453,-0.026589776697651613,True,-0.026589776697651613,False,-0.026589776697651613,False,-1.0000000000000013,1,False,3.333333333333333,18,True,2.1925127070248296,27,True,2.7240752513052167,60,True,0.25587466,False,2017,True,False,False,False,True,True,True
ENDURANCE,midcap,2018-04-19,1295.619288065697,0.2685182994402826,43,5,0.047262504590469656,1.240842736606463,5,True,False,False,True,1.3552307525816807,3.803771992454834,3.264015964544289,False,True,0.003731605265524296,-0.15220134335140156,False,-0.15220134335140156,False,-0.15220134335140156,False,-1.0,0,False,-1.0000000000000024,1,False,-0.9999999999999987,5,False,-1.0,9,False,0.74634147,True,2018,True,False,False,False,False,True,True
ENDURANCE,midcap,2021-01-20,1307.6027765897306,0.5026411075915576,50,9,0.12003403298201865,2.904595713390009,2,True,True,False,True,1.4043372080246952,24.44701525453491,4.140078848303993,False,True,0.1327832955157109,-0.009752425436057921,True,-0.009752425436057921,False,-0.009752425436057921,True,2.050262490807296,5,True,2.475369950174566,19,True,0.6666666666666666,23,True,-0.47355584653044325,60,False,0.6184211,True,2021,True,False,True,True,True,True,True
ENDURANCE,midcap,2025-09-16,2895.60009765625,0.2975313489048834,60,5,0.08201560489787374,2.120016510381205,2,True,True,False,True,1.70543398108847,67.66233813721192,3.821871542944897,False,True,0.039853535865383094,-0.08481837594046326,False,-0.08481837594046326,False,-0.08481837594046326,False,-1.0,0,False,-0.9999999999999997,6,False,-1.0000000000000007,7,False,-1.0000000000000002,39,False,0.7152318,True,2025,True,True,True,True,True,True,True
ENDURANCE,midcap,2026-06-10,2535.89990234375,0.3174351015830288,40,7,0.1246900460503011,2.9158675175548168,2,True,True,False,True,1.6835688689033934,34.66522749122192,3.0095178599300554,False,True,0.10375019038136535,-0.025552982050912276,True,-0.025552982050912276,False,-0.025552982050912276,False,-1.0,0,False,2.1089646340900643,14,True,1.7029856868513593,27,True,0.9715490814231496,27,False,0.34768212,False,2026,True,True,False,True,True,True,True
FEDERALBNK,midcap,2017-10-25,117.36983937568476,0.2695175454225831,44,5,0.067371700117004,1.0685214963896383,5,True,False,False,True,1.4926754047802622,132.52953103721066,2.4498459774789048,False,True,0.011124413497301866,-0.1986492215382787,False,-0.1986492215382787,False,-0.1986492215382787,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,-0.9999999999999997,7,False,0.68939394,True,2017,True,True,False,False,False,True,True
FORTIS,midcap,2021-07-14,236.4602936220812,0.2762000230658823,52,8,0.08428514998762726,0.8411756916003439,3,True,True,True,True,2.351605586141362,72.49567267857583,3.2822607092673763,False,True,0.2767388230944703,-0.05442321152089491,True,-0.05442321152089491,True,-0.05442321152089491,False,-1.0,0,False,2.0202887321814758,15,True,-1.0000000000000007,18,False,2.080793689957733,45,True,0.7292111,True,2021,True,True,False,False,False,True,True
FORTIS,midcap,2022-07-28,267.1171169981168,0.2814561636224393,23,5,0.06374297558749231,1.046591369663104,3,True,False,False,True,1.2627202494702556,20.122170380226517,3.294004541698212,False,True,0.20907759734606057,-0.0686382661599032,True,-0.02771558337047675,True,-0.02771558337047675,False,0.6666666666666666,3,True,2.4603192717477778,20,True,2.393850648973737,37,True,0.6666666666666666,37,True,0.74609375,True,2022,True,False,False,False,False,True,True
GVT&D,midcap,2024-09-20,1603.9112548828125,0.28824946852482713,36,6,0.15565023353500174,1.9827854067112327,9,True,True,True,True,11.256337426145805,31.35613945390686,4.605980053974607,False,True,0.22537890832767937,-0.07007497997322931,True,-0.07007497997322931,True,-0.07007497997322931,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,0.6666666666666666,26,True,0.47931033,True,2024,True,True,True,True,False,True,True
GMRAIRPORT,midcap,2021-12-22,36.80292892456055,0.49832206242281574,60,8,0.13661811847826544,2.9056258263697425,4,True,True,True,True,1.3582893076679488,74.80266286378883,4.222726698859328,False,True,0.2689207660256101,-0.014687903303461813,True,-0.014687903303461813,True,-0.014687903303461813,False,2.2443906559654963,2,True,3.333333333333333,3,True,2.354549239728113,12,True,2.120503191773375,23,True,0.31771895,False,2021,True,True,True,True,False,True,True
GMRAIRPORT,midcap,2025-12-12,98.9000015258789,0.29942305679735215,59,8,0.12151144969141603,4.350048018868675,2,True,True,False,True,2.2248035106671957,311.8888771780906,3.0065310419354874,False,True,0.09221430714337342,-0.09888775155112373,False,-0.09888775155112373,False,-0.09888775155112373,False,2.348163106938318,2,True,2.018312235156364,19,True,-1.000000000000001,27,False,-0.9999999999999997,29,False,0.30960265,True,2025,True,True,False,True,True,True,True
GICRE,midcap,2023-10-31,215.42950115711503,0.2552766081199187,45,6,0.10147992260258154,0.4894370467626418,2,True,True,True,True,1.4410611095484178,13.748573766358488,3.37392025218146,False,True,0.48723021151674306,-0.024878983414447164,True,-0.024878983414447164,True,-0.024878983414447164,False,-1.0000000000000002,7,False,3.333333333333333,13,True,3.333333333333333,17,True,3.333333333333333,18,True,0.3021978,False,2023,True,False,False,False,True,True,True
GLAXO,midcap,2020-08-24,1291.7221990496394,0.3183079557783062,49,6,0.04309776648433994,2.141498899632193,2,True,True,False,True,2.3277061733612143,10.217708208311157,2.6861046821036036,False,True,0.1963462615412257,-0.013138341661868558,True,-0.013138341661868558,False,-0.013138341661868558,False,2.3088635931434314,4,True,3.333333333333333,15,True,2.308975076941504,20,True,0.6666666666666666,41,True,0.8896396,True,2020,True,False,False,True,True,True,True
MEDANTA,midcap,2023-06-12,611.6798161879133,0.32888218847221706,42,7,0.06482977085154717,1.4945485947388182,1,True,False,False,True,1.6627876250354712,29.542175739563906,3.301988931382775,False,True,0.19137117290671113,-0.006618773254247312,True,-0.006618773254247312,False,-0.006618773254247312,False,3.333333333333333,3,True,2.2892451719046134,4,True,2.275807819378073,36,True,1.8351586913012334,60,True,0.7924528,True,2023,True,True,False,True,True,True,True
GODFRYPHLP,midcap,2016-08-25,339.05487253929107,0.62256736830544,31,11,0.11410401052806729,8.720173727225406,1,True,True,False,True,2.1902710272361743,11.911893257303467,4.670085494720185,False,True,0.3148901204278447,-0.037594324857465944,True,-0.012288154217649616,True,-0.012288154217649616,False,0.6666666666666666,2,True,3.333333333333333,6,True,3.333333333333333,8,True,2.218220199472203,12,True,0.59517425,True,2016,True,False,True,True,True,True,True
GODFRYPHLP,midcap,2021-12-13,389.7055942414919,0.4069987757685367,57,6,0.10989004773411037,0.9719105689532229,5,True,True,True,True,1.385978298066693,4.117350050447845,4.381458587107404,False,True,0.026255009202959645,-0.1620318607014608,False,-0.1620318607014608,False,-0.1620318607014608,False,-1.0,0,False,-1.0,0,False,-1.0000000000000002,4,False,-0.9999999999999992,6,False,0.61885244,True,2021,True,False,True,False,False,True,True
GODREJIND,midcap,2015-07-30,369.486009541869,0.28972543653908667,33,5,0.10763796211547805,0.4618692353288945,3,True,True,False,True,1.9122738883981776,11.442450305783996,3.3475366688611716,False,True,0.10038018590830555,-0.1544166940726438,True,-0.008109663306896442,False,-0.1544166940726438,True,2.063163835866802,5,True,2.115335398981173,9,True,0.6666666666666666,10,True,-1.0,17,False,0.5536723,True,2015,True,False,False,False,False,True,True
GODREJPROP,midcap,2017-02-22,359.0,0.3773353779985904,31,12,0.11004055417879977,1.6491972676119773,2,True,True,False,True,2.022357063705484,8.533594841384277,3.3355912027102343,False,True,0.3621169916434541,-0.013091956008443595,True,-0.013091956008443595,True,-0.013091956008443595,False,0.6666666666666666,10,True,2.4825129649174977,22,True,3.333333333333333,28,True,3.333333333333333,44,True,0.5314136,True,2017,True,False,False,True,True,True,True
GODREJPROP,midcap,2019-06-04,907.75,0.3741228427106178,46,5,0.09325462510622218,2.7484904750023906,3,True,False,True,True,1.9893642567653145,25.85451298293762,4.21599712831562,False,True,0.23337920747555763,-0.0746350867529606,True,-0.0746350867529606,True,-0.0746350867529606,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,0.6666666666666666,23,True,0.74766356,True,2019,True,True,True,True,False,True,True
GODREJPROP,midcap,2020-10-30,1004.4000244140625,0.2989326609675207,21,6,0.08292641320340322,1.2591841331845062,1,True,False,False,True,1.2656916700057812,130.292888889711,4.429808955410673,False,True,0.4396654369294286,-0.09841699942088311,True,-0.011350083768379982,True,-0.09841699942088311,True,3.333333333333333,1,True,2.609584455764807,2,True,0.6666666666666666,3,True,-0.9999999999999994,4,False,0.3858093,False,2020,True,True,True,False,True,True,True
GODREJPROP,midcap,2024-07-26,3125.0,0.3737181877964777,59,7,0.09975900198163812,0.9537876349366231,4,True,True,False,True,1.3757017902183692,225.49138298468753,3.3899351021016892,False,True,0.055520000000000014,-0.10638398437499996,False,-0.10638398437499996,False,-0.10638398437499996,False,0.6666666666666666,4,True,-1.0,5,False,-1.28,6,False,-1.0,6,False,0.60245186,True,2024,True,True,False,False,False,True,True
HAVELLS,midcap,2022-08-29,1294.5906842734173,0.29556935859286115,42,6,0.06930652018353811,1.0513102253185904,2,True,True,False,True,1.2954309796980301,98.15586292808044,2.5247841712929717,False,True,0.05799763792556312,-0.12743695659421017,False,-0.12743695659421017,False,-0.12743695659421017,False,-1.0,0,False,-1.0,0,False,-0.9999999999999994,30,False,-1.0208890124881613,36,False,0.582846,True,2022,True,True,False,False,True,True,True
HINDPETRO,midcap,2020-08-07,118.70998993913065,0.4777731245049397,48,9,0.13336094447033653,1.3017369158115757,1,True,True,True,True,2.0323087701031173,154.11582480698218,4.730719205973564,False,True,0.0,-0.2338565377165509,False,-0.2338565377165509,False,-0.2338565377165509,False,-1.0,0,False,-1.0,0,False,-1.0000000000000009,3,False,-0.9999999999999997,16,False,0.7027027,True,2020,True,True,True,True,True,True,True
HINDPETRO,midcap,2023-12-26,228.09261660490242,0.6555185650465107,28,12,0.10101012137428078,4.6592968246695525,4,True,True,False,True,1.202532719271656,391.8060904593973,4.417054209550938,False,True,0.6292102600856742,-0.023429111693880955,True,-0.023429111693880955,True,-0.023429111693880955,False,-1.0,0,False,3.333333333333333,2,True,2.079161643221675,3,True,2.1248669965520186,21,True,0.6288288,True,2023,True,True,True,True,False,True,True
POWERINDIA,midcap,2023-09-06,4437.401889885174,0.2688160427360906,60,10,0.11429169551226137,0.8106744211162284,3,True,True,True,True,1.2689120992863545,13.182376064382323,3.5741448891788172,False,True,0.055559857928596745,-0.12259453450894386,False,-0.12259453450894386,False,-0.12259453450894386,False,-1.0,0,False,-1.0,0,False,-0.9999999999999987,8,False,-0.9999999999999996,17,False,0.8289963,True,2023,True,False,True,False,False,True,True
POWERINDIA,midcap,2025-06-17,17800.83747543742,0.9517306801690344,39,8,0.17622421877368388,1.9590698090672791,2,True,True,False,True,1.2757751858181146,271.18946691047364,4.8912861290225225,False,True,0.2243064216969377,-0.008985725391167931,True,-0.008985725391167931,True,-0.008985725391167931,False,2.3059652721509347,3,True,3.333333333333333,9,True,2.083155445352866,18,True,1.4387101762478804,60,True,0.45695364,True,2025,True,True,True,True,True,True,True
ICICIGI,midcap,2019-04-24,1029.5785088998355,0.37858597395211646,50,6,0.06777817101811634,2.185976170045191,3,True,True,False,True,1.3904815964804647,43.04500411792816,3.565625234868517,False,True,0.18877379361237812,-0.06446831244195361,True,-0.06446831244195361,False,-0.06446831244195361,False,-0.9999999999999988,6,False,-1.0000000000000009,6,False,-1.0,11,False,0.6666666666666666,50,True,0.33723652,False,2019,True,True,True,True,False,True,True
ICICIGI,midcap,2020-12-09,1419.4346550505857,0.2749996815193534,58,5,0.06326774578014271,2.0759079531868276,3,True,False,False,True,1.275485692972573,128.23931536272462,3.283379200641075,False,True,0.09895258734425427,-0.12499997281268993,False,-0.12499997281268993,False,-0.12499997281268993,False,-1.0,0,False,-0.9999999999999994,1,False,-1.0000000000000002,8,False,-0.9999999999999999,34,False,0.9227373,True,2020,True,True,False,True,False,True,True
ICICIGI,midcap,2022-08-25,1215.707517489189,0.28364542160929673,45,6,0.10270250146019644,0.8287827870120354,1,True,True,False,True,3.010271650245323,86.5415449736194,2.8502193781562135,False,True,0.0326277821815637,-0.10838660380688969,False,-0.10838660380688969,False,-0.10838660380688969,False,-1.000000000000003,2,False,-1.0000000000000002,7,False,-1.0000000000000013,19,False,-1.0000000000000009,21,False,0.6425781,True,2022,True,True,False,False,True,True,True
